Time,X,Y,Z,tau_environment,KSSS,K_s,journey_2,journey_3,power_sekibun,distance_2,distance_3
0,0,0,2.8833514554768,1.9149945342277e-16,5,0.247,0,2.8833514554768,0,12.727922061358,13.537822112464
0.025,0.0010337706237039,-3.0934460693585e-05,2.8789771452706,0.0025019171811196,5,0.318295,0.0010342333601715,2.8878463668689,0.057673344632592,12.727169220927,13.535624568079
0.05,0.0010546337870462,-0.0016175437209744,2.8685923035107,0.022322824634589,5,0.36511205,0.0026209797849016,2.8983517322884,0.067748048622913,12.726032552746,13.531023790888
0.075,-0.00016783625423086,-0.0026433661659008,2.8516609918703,0.31704407175668,5,0.399873709625,0.0042168321246669,2.9153580857645,0.081587246085026,12.726171752618,13.525411348964
0.1,-0.00086510818383271,-0.0028287030051651,2.8279387545191,0.023499609752818,5,0.42747446736725,0.0049383152414473,2.9390912920973,0.092648431195762,12.726533858172,13.517736880584
0.125,-0.00085452327878446,-0.0026546250792697,2.7973624367823,0.0089070306090741,5,0.4910045140365,0.0051127146809503,2.9696681071947,0.10276173913135,12.726649439064,13.507569213238
0.15,-0.00067719781723115,-0.0023051246222957,2.760095991102,0.0093066460175339,5,0.53834138975958,0.0055046265189191,3.0069366135846,0.11234904175248,12.72677111799,13.495242067602
0.175,-0.00076434047278215,-0.001911328287913,2.7163924314695,0.0018008586470569,5,0.58103038937293,0.0059079494607285,3.0506420342318,0.12086534207015,12.727111159125,13.481088823199
0.2,-0.0010702343998789,-0.0016058069169333,2.6664711279529,0.012835269310958,5,0.62291854721128,0.00634028544438,3.1005652098039,0.12918707925947,12.727543495063,13.465118860444
0.225,-0.0013543475323427,-0.0013995424294714,2.6104981443479,0.019246066058554,5,0.66618924570302,0.0066913770432916,3.1565392945123,0.13848271880506,12.727890252702,13.447280191847
0.25,-0.0015147468429774,-0.0012501888569511,2.5485916256206,0.013354554023201,5,0.71249991270016,0.0069105446240983,3.2184462011978,0.14819906355315,12.728109282261,13.427638723666
0.275,-0.00132632898106,0.0051553786972931,2.4914038609492,11.312635824518,5,0.75547002004091,0.013318882706837,3.2759918980403,0.42081257917592,12.732505608689,13.413703734031
