Time,X,Y,Z,tau_environment,KSSS,K_s,journey_2,journey_3,power_sekibun,distance_2,distance_3
0,0,0,0.81374537410958,1.9149945342277e-16,5,0.247,0,0.81374537410958,0,12.727922061358,12.727997326638
0.025,0.0010522680938765,8.8563566317722e-06,0.80942510633239,0.088265731890818,5,0.318295,0.0010523053627362,0.81819195259681,0.058333358906513,12.727184279961,12.727275141096
0.05,0.0012416904829499,0.00097328751567879,0.79905948568755,0.06670973918757,5,0.36511205,0.0020351625761823,0.8286040657183,0.063909376367272,12.727732368166,12.727866612498
0.075,-7.8643845681672e-05,0.0017214586355641,0.78214327805362,0.0041948367677353,5,0.399873709625,0.0035527405030096,0.84558820901369,0.073223713580215,12.729194979034,12.729418132731
0.1,-0.00085865766570494,0.0018499635359282,0.75843656454635,0.020021920312346,5,0.42747446736725,0.0043432688509168,0.8693080994094,0.084257449820879,12.729837365076,12.730222946011
0.125,-0.00088458072787533,0.0017021978079206,0.72786177100948,0.0023704030426335,5,0.4910045140365,0.004493291234333,0.89988326100403,0.094862819444504,12.729751203131,12.730411468109
0.15,-0.00070336411006021,0.0014307926461778,0.69057828110329,0.0033173710113422,5,0.53834138975958,0.0048196349555733,0.937168179132,0.10374684491448,12.729431148465,12.730525749852
0.175,-0.00078430652564931,0.0011369688269844,0.64684567493019,0.0082035567253907,5,0.58103038937293,0.0051244039030841,0.98090184724712,0.11265786073997,12.729280610631,12.731023809236
0.2,-0.0010936065967324,0.00090711614506592,0.59689502309863,0.013528344974123,5,0.62291854721128,0.0055097593096338,1.0308539855115,0.12102900851175,12.729336786659,12.732004508069
0.225,-0.0013849673803231,0.00074663904051099,0.54089345318543,0.01612496155281,5,0.66618924570302,0.0058423912493223,1.0868565432812,0.13031257507681,12.729429342715,12.733366475579
0.25,-0.0015529566551562,0.00062319401482536,0.47895812337051,0.014742983929961,5,0.71249991270016,0.0060508596421915,1.1487922239375,0.14015122091822,12.729460849231,12.735088545559
0.275,-0.0016409369503146,0.00050014016891617,0.41113958032565,0.0099855406313491,5,0.75547002004091,0.0062021301989076,1.2166109356881,0.15110667449311,12.729436057067,12.737260107531
0.3,-0.0016855682127007,0.00036723549880286,0.33740132778454,0.0061871814764983,5,0.79759297431549,0.0063423286329934,1.2903493215086,0.53693047870104,12.729373646916,12.73999504146
0.325,-0.00029167287832445,0.00023061160557509,0.25722138530641,0.0070186036411857,5,0.83960611579435,0.007742903618989,1.3705414956036,1.028803485278,12.728291372331,12.742439168773
0.35,0.0018544231919083,0.00017549167872153,0.170662766965,0.012217638639803,5,0.88164350409947,0.009889707417431,1.4571267320803,1.4782436577258,12.726734958443,12.745256031533
0.375,-0.0015453946884443,0.0003593853171824,0.079452200430992,0.017742953799535,5,0.92344163022838,0.013294495001089,1.5484008249323,2.7632618413332,12.729268971842,12.753026042549
0.4,-0.014786821384753,0.00078308032317357,-0.014628075841995,0.013197684483482,5,0.96436432342885,0.026542698592966,1.6434093155108,2.8640012552361,12.73893549297,12.768755395949
0.425,-0.03353010604345,-0.0002964465071275,-0.089797559690153,0.24306378829428,5,1.0048898182861,0.045317045398495,1.7208878764162,3.6962772673486,12.751444240852,12.786584177273
0.45,-0.077001874367862,-0.0018059427327564,-0.1421296076155,0.11256560205434,5,1.0451054060164,0.088815013398237,1.7889372442323,5.4454241723386,12.781215095581,12.820247753832
0.475,-0.085417201122863,-0.0017927215695351,-0.15545496953267,9.7300485284129,5,1.0849722683195,0.097230350538993,1.804697420926,7.3069942272196,12.787202193758,12.82726206026
0.5,-0.082799662697236,-0.0019228831488445,-0.15753154227617,1.634417446616,5,1.1244180485782,0.099851123220162,1.8080411619156,7.4569037811243,12.785250936665,12.825481077283
0.525,-0.078459791707818,-0.0020131965045379,-0.16156312590937,2.3206370487344,5,1.163407473738,0.10419193382499,1.8139653752219,8.8796402371932,12.78210462739,12.82266441949
0.55,-0.076465182645846,-0.0024228530182935,-0.16331841190688,1.1930489890305,5,1.202021844898,0.10622817638652,1.816653741399,9.5356915413613,12.780399630985,12.821104456007
0.575,-0.074351725085884,-0.0030767155991402,-0.1648923605713,4.1159509555844,5,1.2402654580607,0.10844046911859,1.8193688019012,10.033338253801,12.778438395045,12.819274882856
0.6,-0.071968312084639,-0.0041115036267626,-0.16661019937786,4.5428979093235,5,1.2781265081573,0.11103882317388,1.8224836717158,10.5891562582,12.77601733306,12.816998682238
0.625,-0.069424781306566,-0.0059467261420456,-0.16775070659904,3.7305747382082,5,1.3155984306859,0.1141753165183,1.8258210879651,11.159882027635,12.772919014727,12.814001476201
0.65,-0.066724783910465,-0.0079267429923074,-0.16883161476876,2.8620617050197,5,1.3526874248147,0.11752351792596,1.8293394420032,11.806429707299,12.76960765907,12.810787292377
0.675,-0.064109303379315,-0.0099817776798497,-0.16992444131147,3.1126256906331,5,1.3894077353236,0.12084976295239,1.8328406097839,13.342005009436,12.766303501846,12.807581380623
0.7,-0.061556036769024,-0.012266702535911,-0.17074607492477,2.3170905103868,5,1.4257605980662,0.12427613887763,1.8363641213527,14.530693402097,12.762881635189,12.804236501629
0.725,-0.058995140352667,-0.014360914922855,-0.17191145882576,2.6940513332855,5,1.4617466552273,0.12758429787879,1.8398715471343,15.481082297613,12.759588657954,12.801047827282
0.75,-0.056709239556102,-0.016061545991522,-0.17336163812898,3.8693576863447,5,1.4973689637588,0.1304334185297,1.843068500136,16.421976844991,12.756768101493,12.798353134911
0.775,-0.054481089165227,-0.017645625540796,-0.17478273070354,3.5155633644924,5,1.532632447175,0.13316727335079,1.8461496470472,17.652928707071,12.754070640482,12.795779008728
0.8,-0.052413268220519,-0.019015122648293,-0.17635001229876,3.3031775315371,5,1.5675417815129,0.1356474761221,1.8490835484405,19.393627072135,12.751638143622,12.793481001998
0.825,-0.050587510257375,-0.020433582222217,-0.17761476759697,2.0186908408,5,1.6020997864736,0.13795949249376,1.8517188901009,19.899929950478,12.749343015705,12.791295669776
0.85,-0.048857378797177,-0.021911472578049,-0.17867429017935,0.76278239894319,5,1.6363095890246,0.14023490779067,1.8542288906738,20.107263089969,12.747073917886,12.789119815723
0.875,-0.047078930197849,-0.023420658773257,-0.17979247463781,0.31326515333659,5,1.6701747981813,0.14256740053284,1.85681556013,20.492649695212,12.744748480789,12.78689268695
0.9,-0.045194711615605,-0.024727809168387,-0.18104140135436,0.78781363221184,5,1.7036991300593,0.14486063445487,1.8594268318057,20.951288325805,12.742490269588,12.784743314833
0.925,-0.043028423442053,-0.025689715384352,-0.18243204663924,0.82958002910174,5,1.7368860665388,0.14723088085961,1.8621749151974,21.407649392358,12.740275042233,12.782648472585
0.95,-0.040815298695218,-0.026309652214733,-0.18350903948671,0.78514466317484,5,1.7697388578339,0.14952919389719,1.8647130555426,21.710945594239,12.738267532245,12.780735297316
0.975,-0.038423706046251,-0.026588957229067,-0.18473744032464,0.74692705689195,5,1.8022608376778,0.15193704079632,1.8674161454983,21.833039230417,12.736373456857,12.778947646532
1,-0.035723361312313,-0.026627679395527,-0.18641943970094,0.70295198900926,5,1.8344553799165,0.15463766314835,1.8705977304791,22.057374585551,12.734430001628,12.777147982162
1.025,-0.032886283568196,-0.026502198548862,-0.18820025215339,0.65594410406038,5,1.8663258127731,0.15747751447703,1.8739497520422,22.31594389121,12.732505543078,12.775375602197
1.05,-0.030010252738136,-0.026205412686531,-0.18992278890753,0.62326822663895,5,1.8978753892196,0.1603688178481,1.8773152784577,22.598729403102,12.730674548501,12.77369188497
1.075,-0.027109711370905,-0.025628189355208,-0.19180624946058,0.60731945062171,5,1.9291073178196,0.1633262368237,1.8808215229802,22.968787607511,12.729024280628,12.772201776484
1.1,-0.024020481188416,-0.024807053435685,-0.19417154152042,0.58638170106739,5,1.9600247990569,0.16652273605235,1.8847979804297,23.430313749438,12.727412701447,12.770790212881
1.125,-0.021058277655025,-0.023789270247359,-0.1967680526559,0.54931782156732,5,1.9906310075644,0.16965491299366,1.8888664448167,23.829998640616,12.726030469623,12.769626787249
1.15,-0.018207526123202,-0.022603520284821,-0.19968341185904,0.51177931913576,5,2.0209290793281,0.17274243421137,1.8931128676116,24.256195125549,12.72484634635,12.768687757484
1.175,-0.015521835249746,-0.021213192360775,-0.20291561494797,0.47338281699926,5,2.0509221130398,0.17576666092314,1.8975392751857,24.71482567808,12.723924178448,12.768036796163
1.2,-0.012920166477528,-0.019716143078094,-0.20672933310926,0.41259247737239,5,2.0806131774609,0.17876829996791,1.902392550695,25.240674312707,12.723137509207,12.767570173429
1.225,-0.010562521696036,-0.018235137005833,-0.2108995770005,0.33531680048024,5,2.1100053142313,0.18155251761418,1.907406810562,25.783978392709,12.72251299907,12.767296142506
1.25,-0.0084966744224775,-0.016648132817089,-0.21558116481176,0.27678407036111,5,2.1391015341751,0.18415757178881,1.9127643819976,26.34565891942,12.722170534256,12.76734751505
1.275,-0.0067162737274033,-0.014968961698982,-0.22054158173688,0.21062439803885,5,2.1679048163376,0.18660490549693,1.918295672837,26.923029982195,12.722095770535,12.767690899117
1.3,-0.0053707196918138,-0.013208457369036,-0.22550065425987,0.15199414788717,5,2.1964181093175,0.18882073291765,1.9237272740233,27.507190570977,12.722386726939,12.768400489622
1.325,-0.0040534871037136,-0.01246153891364,-0.22822343461329,3.9931065324722,5,2.2246443325954,0.19033499474117,1.9268428031474,27.890609416674,12.721982030648,12.768228493926
1.35,-0.001854291435204,-0.012668220522586,-0.23038396603907,0.084725579020402,5,2.2525863766914,0.19254388108408,1.929932637272,28.385061523333,12.720279603792,12.766716159755
1.375,0.0009167170838286,-0.012964448651159,-0.23319775708898,1.1666043666354,5,2.2802471028087,0.19533067840658,1.9338928972873,28.846692677208,12.718109448109,12.764794021373
1.4,0.0038437818654277,-0.013284826815634,-0.23622242729793,1.6438105317355,5,2.3076293431236,0.19827522428056,1.9381141506885,29.319537768385,12.715812058419,12.762763886868
1.425,0.0067141495002791,-0.013589918122253,-0.23933387019499,1.6446530060333,5,2.3347359013201,0.20116176045122,1.9423583429516,29.810667612941,12.713565847097,12.760793007154
1.45,0.0094165548367949,-0.013805905309219,-0.24241585498205,1.0477980855282,5,2.3615695529686,0.20387278333342,1.9464630080166,30.281752006009,12.711501681229,12.759001805325
1.475,0.011920081966066,-0.014099548866953,-0.24527094178989,1.2137907785035,5,2.388133045721,0.20639347264906,1.950271602942,30.71030972621,12.709523497387,12.757277474664
1.5,0.014124153833179,-0.014455542034833,-0.24775079041255,1.2941247411436,5,2.4144290995128,0.20862610874367,1.9536084147621,31.165673347278,12.707713166766,12.755688558727
1.525,0.01600532753827,-0.014832229823224,-0.24982152918324,1.2528923933715,5,2.4404604068733,0.21054462593115,1.9564312975537,31.63516046984,12.706116642509,12.754277656566
1.55,0.017595420342301,-0.015215952312735,-0.25152080946753,1.3856415868265,5,2.4662296332408,0.21218036370793,1.9587899394423,32.128237376851,12.704721028666,12.753034974792
1.575,0.0189582076399,-0.0156110491731,-0.25291129825219,1.510891681553,5,2.4917394172334,0.21359926847837,1.9607765822909,32.628701465159,12.703478125925,12.751917788723
1.6,0.020138113137509,-0.016019925971519,-0.2540038861511,1.5335038220751,5,2.5169923709008,0.21484801073343,1.9624358307763,33.114334397939,12.702354800495,12.750893927358
1.625,0.021112627294618,-0.016418482185746,-0.25477219217837,1.6915379200971,5,2.5419910799857,0.2159008758237,1.963739218305,33.585590412692,12.701383993051,12.749993818609
1.65,0.021821691415879,-0.016775946037893,-0.25519662222267,1.7994290033351,5,2.5667381041974,0.21669494907828,1.9646396033316,34.00691461239,12.700629911324,12.749279647807
1.675,0.022290592233549,-0.017035698324807,-0.25536134266879,1.8988210427265,5,2.5912359774783,0.2172309894008,1.9652003814096,34.389629331234,12.700114718201,12.748780798552
1.7,0.022611513412474,-0.017189324451724,-0.25541343963593,2.2278676126207,5,2.6154872082603,0.21758678623884,1.9655599721268,34.75078517295,12.69977919776,12.748451106852
1.725,0.02292177408171,-0.017294202219568,-0.25553850375965,2.6379333715209,5,2.6394942797195,0.21791429353504,1.9659105460336,35.153604733266,12.699485695245,12.748169643781
1.75,0.023400564733553,-0.017522890301448,-0.25592686320954,2.1478945813937,5,2.6632596500304,0.21844489576561,1.9665680882675,35.59089659826,12.698985488908,12.747705263002
1.775,0.024143156485466,-0.01784221309488,-0.25666222260729,1.836465059823,5,2.6867857526191,0.2192532332919,1.9676608659212,36.068426228732,12.698234703459,12.747021601631
1.8,0.025189930287818,-0.018263578887833,-0.25778360099309,1.3749725294576,5,2.7100749964129,0.22038163239007,1.9692517065822,36.543551269621,12.697196734939,12.74608567931
1.825,0.026639661096555,-0.019017119531364,-0.25945454200566,2.5266260426564,5,2.7331297660862,0.22201550598349,1.9715887103877,37.005633691337,12.695638986324,12.744680242533
1.85,0.02844775042384,-0.01998025236517,-0.26159257127696,1.4746362907211,5,2.7559524223044,0.22406411816518,1.9745497880692,37.431049151089,12.693679704278,12.742916089129
1.875,0.030530620463695,-0.021156418380148,-0.26410893893438,0.73842969466918,5,2.7785453019659,0.22645612863709,1.9780216492826,37.838163684497,12.691375536703,12.740842105109
1.9,0.032677119588396,-0.022345737963032,-0.26674879414245,1.1480770074998,5,2.8009107184413,0.22891009268788,1.9816259210651,38.219171420652,12.689017128613,12.738725566257
1.925,0.034783262153995,-0.023474894789718,-0.26935214299289,2.0689851355275,5,2.8230509618109,0.2312998273271,1.9851597938533,38.61323738645,12.686729843463,12.736677273617
1.95,0.036836688947403,-0.02454119994188,-0.2719147044109,2.846656684413,5,2.8449682990981,0.23361360524933,1.9886123710493,39.118152516087,12.684524319506,12.73470741605
1.975,0.038674569247957,-0.025507188974306,-0.27419200822394,3.1013812942562,5,2.8666649745024,0.23568988529064,1.9916940996984,39.546829849386,12.682542122579,12.732935237218
2,0.040263238734408,-0.026341399385959,-0.2761277407799,2.9004123728232,5,2.8881432096288,0.23748425920599,1.9943335765929,39.922499040359,12.68082929116,12.731401403395
2.025,0.041611759880911,-0.027038523438986,-0.27772114980619,2.3226517025221,5,2.9094052037154,0.23900231428664,1.9965343590794,40.276959085378,12.679383167984,12.730103022425
2.05,0.042828325498181,-0.027656270186555,-0.27910621581721,1.9684575294899,5,2.9304531338586,0.24036673465634,1.9984785943532,40.601238438555,12.678086464937,12.728935090223
2.075,0.043943741045292,-0.028207885937796,-0.28032996848775,1.4438180889644,5,2.9512891552358,0.24161109464435,2.0002238743819,41.022227966474,12.676908039877,12.727870715832
2.1,0.044900563921437,-0.028678441501154,-0.28133208462052,1.9193319613987,5,2.9719154013266,0.242677365039,2.001687147869,41.31737849145,12.675899037782,12.726955387567
2.125,0.045692562012547,-0.029082429705595,-0.28211519078747,2.8884980408311,5,2.9923339841304,0.24356644740057,2.0028719359152,41.617096937272,12.675053599374,12.726183444406
2.15,0.046399069808197,-0.029430685310011,-0.28277174943544,3.3128393821815,5,3.0125469943838,0.24435412451165,2.0038973648447,41.959231560388,12.674308006625,12.725499662573
2.175,0.047319713069348,-0.029866019567374,-0.28372655321433,3.8948478196099,5,3.0325565017734,0.24537250554542,2.0052933412722,42.276832514538,12.673349515693,12.724630626377
2.2,0.048540935130861,-0.030506525219114,-0.28513035043161,3.043339517094,5,3.0523645551489,0.24675150185195,2.0072611515884,42.650606297761,12.672033482601,12.723445890733
2.225,0.049883313951521,-0.031245559021656,-0.28670626769071,2.1065752876037,5,3.071973182732,0.24828386990809,2.0094592569242,42.998885063694,12.670562138929,12.72212213372
2.25,0.051286771749448,-0.031945565411395,-0.28836819339912,1.5082691997709,5,3.0913843923247,0.24985221385513,2.011744360816,43.360550375157,12.669075293138,12.720790912591
2.275,0.05271222997207,-0.032727330854183,-0.29007164842556,1.7159210329232,5,3.1106001715144,0.2514779716329,2.0140991107771,43.705047944659,12.66751505081,12.719390592728
2.3,0.054030928790721,-0.03343208707915,-0.29163032204462,1.7686597695004,5,3.1296224878777,0.25297317994981,2.0162589976634,43.982777018789,12.666084744705,12.718106860276
2.325,0.055294622107285,-0.034123133959244,-0.29311919558784,3.0514948214725,5,3.148453289182,0.25441348081727,2.0183305215026,44.259773701947,12.664703007742,12.716865404265
2.35,0.056579971328419,-0.034787988543442,-0.29461612819812,2.1984005648913,5,3.1670945035844,0.25586060010689,2.0204125785331,44.518380079366,12.663324532666,12.715628130207
2.375,0.057814351437922,-0.035396954667285,-0.29603558962531,3.1292368339793,5,3.1855480398297,0.25723702082554,2.0223898000022,44.799036606771,12.662021636916,12.714459300006
2.4,0.059027908565877,-0.036051526683348,-0.29743297591751,2.0924875116943,5,3.2038157874457,0.25861585563328,2.0243529285962,45.120602367451,12.660701172213,12.713271152596
2.425,0.060253182810313,-0.036670914194041,-0.29885522049284,2.9490791548372,5,3.2218996169364,0.25998878602572,2.026329723349,45.496642893015,12.659397357533,12.712102027141
2.45,0.061624710814421,-0.037363077206497,-0.30046685625011,1.8528042627139,5,3.2398013799738,0.26152507333669,2.0285562786517,45.872680719224,12.657938750845,12.710796191088
2.475,0.063034978825577,-0.038043961762884,-0.30215001254647,2.3417197525034,5,3.2575229095874,0.26309110642779,2.0308552946935,46.260764686189,12.656460793642,12.709477848462
2.5,0.064422383067715,-0.038712908495121,-0.30379597887673,2.5129440284858,5,3.275066020352,0.26463135973867,2.0331095319086,46.60490832986,12.65500745494,12.708180880785
2.525,0.065747801392057,-0.039368726092966,-0.30535423642976,2.9059776684142,5,3.2924325085733,0.26611015331999,2.0352577863297,46.907406016605,12.653607200133,12.706928994322
2.55,0.067077535473566,-0.040006410152239,-0.30692659995778,3.1932026311059,5,3.309624152472,0.26758488505389,2.0374135137594,47.260728789156,12.652216757839,12.705688393924
2.575,0.068598812504733,-0.040472648716254,-0.30855669524471,2.996767351605,5,3.3266427123659,0.26917600484955,2.0396914235137,47.582366740208,12.650812524514,12.704439585101
2.6,0.069982762965797,-0.041046011033226,-0.31006287239946,2.5260940651248,5,3.34348993085,0.27067402461751,2.0418157193609,47.920214346016,12.649429411248,12.703200658364
2.625,0.07154841738468,-0.041678103865737,-0.31174695549592,2.2820007866175,5,3.360167532975,0.2723624603161,2.0442004522567,48.241354763238,12.64787645646,12.701809195278
2.65,0.073257012887082,-0.042295184641796,-0.31361497956549,2.2103995986111,5,3.3766772264238,0.27417907455005,2.0468061385769,48.584562243845,12.646233269913,12.700345105863
2.675,0.075301723694843,-0.042909746492324,-0.31585233234212,0.9942486942476,5,3.3930207016868,0.27631414563915,2.0498987549454,48.9458337125,12.644354674422,12.698681053543
