Time,X,Y,Z,tau_environment,KSSS,K_s,journey_2,journey_3,power_sekibun,distance_2,distance_3
0,0,0,0.48524849013452,0,0,0,0,0.48524849013452,0,12.727922061358,12.736665890771
0.025,-5.4990304442178e-05,2.5230272527165e-09,0.48180922018941,0,0,0,5.4990304500058e-05,0.48868819967006,0.025657725023493,12.727960947218,12.736577796368
0.05,-0.00010985338155365,5.4863998533016e-09,0.47223860276142,0,0,0,0.00010985338169157,0.49825897434666,0.02566115768569,12.727999743545,12.736268169343
0.075,-0.00016459126351178,8.4468926040524e-09,0.45653663376003,0,0,0,0.00016459126372975,0.51396103875731,0.025664604333601,12.728038451461,12.735750817215
0.1,-0.00021920399988921,1.1405440944305e-08,0.4347033129538,0,0,0,0.00021920400018731,0.53579442786617,0.025668065262668,12.728077071001,12.735048394084
0.125,-0.00027369142778591,1.4362615282859e-08,0.40673864052537,0,0,0,0.00027369142816427,0.56375915337724,0.025671540426986,12.728115602049,12.734192406652
0.15,-0.00032805336182158,1.7318450961968e-08,0.37264261670231,0,0,0,0.00032805336228029,0.59785522053699,0.025675029926438,12.728154044474,12.733223220865
0.175,-0.00038228961458348,2.0272950719662e-08,0.33241524171742,0,0,0,0.00038228961512267,0.63808263208367,0.025678533849032,12.728192398142,12.732190068986
0.2,-0.0004363999988268,2.3226115818746e-08,0.28605651580435,0,0,0,0.00043639999944657,0.68444138957583,0.025682052088172,12.72823066292,12.731151056232
0.225,-0.00049038432771298,2.6177947828349e-08,0.23356643919716,0,0,0,0.00049038432841345,0.73693149394357,0.025685584678704,12.728268838675,12.730173165759
0.25,-0.00054424241483567,2.912844845214e-08,0.17494501213025,0,0,0,0.00054424241561697,0.79555294575138,0.025689131426866,12.728306925274,12.729332260597
0.275,-0.00059797407422406,3.2077619297763e-08,0.11019223483839,0,0,0,0.00059797407508629,0.86030574533642,0.025692692414825,12.728344922585,12.728713080895
0.3,0.0030609308202085,-5.2079203050935e-05,0.054326552051865,0,0,0,0.0042572500433723,0.9162911435561,0.56159249518483,12.725721008713,12.725786877455
0.325,0.022373904115449,-0.00014939068000309,0.053973282358046,0,0,0,0.023570468496707,0.93560759267344,0.58627940788578,12.712005400706,12.712070207572
