Time,X,Y,Z,tau_environment,KSSS,K_s,journey_2,journey_3,power_sekibun,distance_2,distance_3
0,0,0,3.1736979436681,1.9149945342277e-16,5,0.247,0,3.1736979436681,0,12.727922061358,13.835959642216
0.025,0.0011012266000398,5.9180693787766e-06,3.1693907527748,0.0003535406204837,5,0.318295,0.001101242501986,3.1781436864002,0.057268105425923,12.727147585346,13.833558757842
0.05,0.0014641504270521,0.0011194398693318,3.1590040700914,0.083964548895072,5,0.36511205,0.002272414779315,3.1885961895295,0.067481885001495,12.727678445296,13.829980356687
0.075,-7.2537588092553e-05,0.0021813794436236,3.141983668737,0.010174838691892,5,0.399873709625,0.0041403349369599,3.2057187824401,0.076977580362279,12.729515908716,13.825022313349
0.1,-0.0010521644971093,0.0024044876472646,3.1181634367995,0.028980351441495,5,0.42747446736725,0.0051450469113096,3.2295601938016,0.088430466665565,12.730366319443,13.816530253359
0.125,-0.001161273075516,0.0022233184965257,3.087443736748,0.0079247960221408,5,0.4910045140365,0.0053565343649833,3.2602806218292,0.099899211850679,12.730315351161,13.804573142814
0.15,-0.00097736104235689,0.0018700448382921,3.0499786422746,0.0028801263331951,5,0.53834138975958,0.0057548130532688,3.2977478332255,0.1096088974907,12.729935497015,13.789775817367
0.175,-0.0010551234773981,0.0014858006850273,3.0060395479194,0.0060780081948302,5,0.58103038937293,0.006146846936526,3.3416886764504,0.11907041051979,12.729718769706,13.772742553419
0.2,-0.0013915226412691,0.0011808264395677,2.9558686527895,0.01489151252376,5,0.62291854721128,0.0066009104649521,3.3918616262523,0.12799643733003,12.729740987708,13.75368895902
0.225,-0.0017240638338816,0.0009739296623977,2.8996429880962,0.019357185905479,5,0.66618924570302,0.0069925607186064,3.4480886549851,0.13764616943941,12.729829841906,13.732581604999
0.25,-0.0019288703210784,0.00082378983004404,2.8374943976837,0.017836837160982,5,0.71249991270016,0.0072465049377906,3.5102377642139,0.1480696756339,12.72986851,13.709425968362
0.275,-0.0020436986845559,0.00067612346351683,2.7694899424506,0.011467617191574,5,0.75547002004091,0.0074335635084637,3.5782424767157,0.15986241918825,12.729845302772,13.684306081747
0.3,-0.0021017057550063,0.00051310958936699,2.6956020843625,0.0057355960677692,5,0.79759297431549,0.0076065905103668,3.6521305373967,0.4309285605325,12.729771064581,13.657298714837
0.325,-0.0010122737614188,0.00036211483016867,2.615347887555,0.0085543921725475,5,0.83960611579435,0.0087064366295841,3.7323922702879,0.94766169401938,12.728893909153,13.627613562867
0.35,0.0051238808937354,0.00027947036950302,2.5273488473426,0.026388713341079,5,0.88164350409947,0.014843147805682,3.8206050261816,1.1789919697266,12.724497119447,13.59231804479
0.375,0.011749632885094,0.00026471843881475,2.4335617993205,0.015454453697634,5,0.92344163022838,0.021468916219266,3.9146258280489,1.6884806153965,12.719803837478,13.555223454821
0.4,0.016143156881759,-0.0031386431522397,2.3365463612092,0.33491268705237,5,0.96436432342885,0.02702642674366,4.0118003162398,2.2065250454025,12.714291095141,13.516812444101
0.425,0.02587398231419,-0.018619026595675,2.2926233839728,6.60158612503,5,1.0048898182861,0.045311153571048,4.0593771926028,3.1106431123966,12.696461789441,13.485178617108
0.45,0.041815447959134,-0.026074342092262,2.2877401207925,0.51143351475254,5,1.0451054060164,0.062909791474664,4.0776407715333,3.4761582918983,12.67992161577,13.467960320188
0.475,0.055805068356204,-0.029950587322112,2.2796569010217,2.3404023454028,5,1.0849722683195,0.077426497572675,4.094256222108,4.0067136096858,12.667296848228,13.453350249401
0.5,0.065694471531484,-0.029574416909052,2.2707513206207,3.9954711740717,5,1.1244180485782,0.087323052495622,4.1075697926892,4.6200796251205,12.660582546542,13.444030139908
0.525,0.072036808869566,-0.025857753430243,2.261808253405,4.4587369310839,5,1.163407473738,0.094674163318126,4.1191463760172,4.9747524990185,12.65874226785,13.439291071819
0.55,0.078119801813128,-0.02185775350044,2.2555194097123,12.505915519486,5,1.202021844898,0.10195446568752,4.128766789604,6.1527625655019,12.657289775824,13.435812017923
0.575,0.081764328429757,-0.020677097863804,2.2553314815236,7.0192315409873,5,1.2402654580607,0.10578546059637,4.1326023911208,6.9047218241283,12.655558749992,13.434118258924
0.6,0.084820635273948,-0.021218545722245,2.2523963407437,1.4072619247666,5,1.2781265081573,0.10888935771278,4.1368743027195,7.2399552517657,12.653020963743,13.430742992477
0.625,0.087554813369547,-0.023746164994648,2.2507541424888,2.8148703202631,5,1.3155984306859,0.11261287608184,4.1409438732316,7.7575721573933,12.649300854796,13.426687594002
0.65,0.089870153698829,-0.02546728894891,2.2489821485971,1.8206397847402,5,1.3526874248147,0.11549784895976,4.1443295830329,8.4281650242746,12.646448167753,13.423405893028
0.675,0.090920561261891,-0.02577048242849,2.2478502631385,4.7147557384217,5,1.3894077353236,0.11659113864442,4.145903256133,8.9896245415614,12.645492947284,13.422126485758
0.7,0.091660832144683,-0.025045437314939,2.2480548319472,10.834206584779,5,1.4257605980662,0.11762732945532,4.1469594473061,10.018809818738,12.645485998245,13.422188516965
0.725,0.093807445839763,-0.028232395059453,2.2470094856576,4.7236919758064,5,1.4617466552273,0.12146980912622,4.150941582272,10.67662389593,12.641711900247,13.418282376478
0.75,0.095104003975801,-0.030425612835367,2.2454758011389,4.2348547980887,5,1.4973689637588,0.1240176056669,4.1539153770556,11.447586539416,12.639241962511,13.415441216445
0.775,0.095589650408995,-0.031194309603489,2.245310124988,2.6033635609763,5,1.532632447175,0.12492686205505,4.154839604174,12.118948374218,12.638354291046,13.414549367922
0.8,0.095785105371673,-0.031788970504236,2.2451219241608,1.1866809258707,5,1.5675417815129,0.12555282070329,4.1554932430504,12.54094653892,12.637794584471,13.413958957424
0.825,0.095566951379953,-0.031282958138737,2.2453696553812,7.0640984245456,5,1.6020997864736,0.12610385580031,4.1560974039857,12.918914939678,12.638307374579,13.41452512246
0.85,0.096554809272165,-0.031771087855542,2.2447308668515,3.6722787817151,5,1.6363095890246,0.12720573321438,4.157371054103,13.455350828135,12.637264976446,13.413328902391
0.875,0.097510610695729,-0.033347693445295,2.2438512917719,10.554053390346,5,1.6701747981813,0.1290494364299,4.1594138203323,14.027590828591,12.635472722194,13.411345500633
0.9,0.098792699170041,-0.03523739676825,2.2426990657384,9.091222551194,5,1.7036991300593,0.13133301465382,4.1619716229707,14.639919990756,12.633228405465,13.408844803374
0.925,0.10017269501682,-0.037368598223571,2.2414289269227,9.254862463695,5,1.7368860665388,0.13387199243637,4.1648105771428,15.248224374516,12.630743750969,13.406078158179
0.95,0.10163094621571,-0.039562562286397,2.2400835582186,9.3270359814883,5,1.7697388578339,0.13650637564084,4.1677686156514,15.896877092079,12.628159441998,13.403192419778
0.975,0.10308276715555,-0.041875365943815,2.238702125055,8.6064660789902,5,1.8022608376778,0.13923709803595,4.1708288774677,16.496349467408,12.625495364831,13.400219452067
1,0.10451350396721,-0.0442465222308,2.2373201519328,8.5842785758389,5,1.8344553799165,0.14200646438253,4.1739239121479,17.101164788843,12.622804773729,13.397221334591
1.025,0.10590626092639,-0.046627829528594,2.2359459138034,8.49083572322,5,1.8663258127731,0.14476515907275,4.1770059450534,17.729545076444,12.620133781478,13.394244286734
1.05,0.10726608467277,-0.049073069024812,2.2345596360315,9.0175623745365,5,1.8978753892196,0.1475630720119,4.1801284573233,18.298469951472,12.617440683929,13.391242389499
1.075,0.10869131749395,-0.051538966747197,2.2331214315672,8.5254956943431,5,1.9291073178196,0.15041121880795,4.1833191268852,18.93081530794,12.614686874879,13.388165906229
1.1,0.11003897631918,-0.053924112732789,2.2317576742287,9.7962835000833,5,1.9600247990569,0.15315076360259,4.1863793457924,19.619135113865,12.612045067447,13.385219904836
1.125,0.11121371930321,-0.056158606356835,2.2305123141286,9.6405595946094,5,1.9906310075644,0.15567524034726,4.1891942888848,20.245454506311,12.609632049293,13.382529144952
1.15,0.11235834439216,-0.058162132952638,2.2293545412112,10.305305872441,5,2.0209290793281,0.15798268166057,4.1917759014705,20.86313306832,12.607404119765,13.380042128361
1.175,0.11335350087757,-0.059968101270677,2.2283590417547,9.7809679355856,5,2.0509221130398,0.16004468505441,4.1940656344602,21.45160882763,12.605421704595,13.377840801046
1.2,0.1141595078152,-0.061622796781088,2.2275293907935,10.570313115969,5,2.0806131774609,0.16188524595144,4.1960845413756,22.059375974925,12.603679949903,13.37592178217
1.225,0.11494976734002,-0.063113165473288,2.2267379806656,11.048373485022,5,2.1100053142313,0.16357216887655,4.197947882178,22.699063414712,12.602065859613,13.374135865701
1.25,0.11582454458361,-0.064662835811711,2.2258934437131,11.142943997415,5,2.1391015341751,0.16535169504486,4.1999176425817,23.335416343343,12.600350144355,13.372236404813
1.275,0.11648730963999,-0.066214334848885,2.2251649907703,11.080708313478,5,2.1679048163376,0.16703882479159,4.2017553178718,24.003581450282,12.598782640821,13.370515472155
