Time,X,Y,Z,tau_environment,KSSS,K_s,journey_2,journey_3,power_sekibun,distance_2,distance_3
0,0,0,2.9700477706739,0,0,0,0,2.9700477706739,0,12.727922061358,13.48852395796
0.025,-7.5283604431976e-06,0.00011171277732904,2.9667230656244,0,0,0,0.00011196615930508,2.9733743605324,0.058915014531663,12.728006377788,13.487503228428
0.05,-2.8024871138453e-05,0.00027581179329792,2.9572679004202,0,0,0,0.00027734026245499,2.9828309718511,0.061213073490766,12.72813690753,13.484501295314
0.075,-8.0029261967482e-05,0.00026244808944852,2.9416833961398,0,0,0,0.00033103425882398,2.9984155686284,0.076538482542115,12.728164230069,13.479389012705
0.1,-0.00016506975072219,-6.0474354434606e-05,2.9199734638095,0,0,0,0.00066496657156278,3.0201280690043,0.096658159861492,12.727996022471,13.472099306737
0.125,-0.00028499106493542,-0.00070026353581881,2.8921392722031,0,0,0,0.0013158976879022,3.0479698709162,0.13587988762358,12.727628438445,13.462655025977
0.15,-0.0004423779372635,-0.0016779659640221,2.858180470573,0,0,0,0.0023061868707654,3.0819431086309,0.18351259887311,12.727048456998,13.45107723345
0.175,-0.00064850638640557,-0.0029548043761412,2.8180978272613,0,0,0,0.0035995566045262,3.1220466134668,0.22046343373368,12.726291517469,13.437440686435
0.2,-0.00093488177750009,-0.0043580583308556,2.7718862832614,0,0,0,0.0050317341514967,3.1682803449988,0.26368594819183,12.725502060379,13.421929341688
0.225,-0.0013379317858987,-0.005585193551261,2.7195271631981,0,0,0,0.0063233649650147,3.2206553940582,0.28579346864446,12.724919735412,13.404821705743
0.25,-0.0018623078878741,-0.0065023782334341,2.6610078527318,0,0,0,0.0073798677040248,3.2791842407535,0.32901951992127,12.724642410806,13.386272883159
0.275,-0.0024025585766886,-0.0073761825417333,2.5963508520642,0,0,0,0.0084071966561949,3.3438494024722,0.36883925815514,12.724407056872,13.366114251066
0.3,-0.0026725235246193,-0.0085917109465179,2.5255595168491,0,0,0,0.0096523433848777,3.4146516872652,0.6152271436187,12.723739056829,13.34397618187
0.325,-0.0022795107453883,-0.010279007978937,2.4486582047068,0,0,0,0.011384807041134,3.4915725117507,0.95923202440685,12.722268661837,13.319600722346
0.35,-0.0032221125952757,-0.011909993493068,2.3662265314669,0,0,0,0.013268583034907,3.5740257067472,1.7335205344047,12.721783301636,13.294960594446
0.375,-0.0071694020469058,-0.015095460754833,2.2782636703032,0,0,0,0.018340889777478,3.6621346917589,3.7230686284552,12.722327232724,13.270199470984
0.4,-0.015140822819011,-0.023421389799426,2.1818158348397,0,0,0,0.029867582433289,3.7592688752845,5.6567932470777,12.722096038011,13.242873139919
