Time,X,Y,Z,tau_environment,KSSS,K_s,journey_2,journey_3,power_sekibun,distance_2,distance_3
0,0,0,0.292018854078,1.9149945342277e-16,5,0.247,0,0.292018854078,0,12.727922061358,12.763496362724
0.025,0.00095529879829083,-1.4110710101718e-05,0.2876370049961,0.09250663571749,5,0.318295,0.00095540300719408,0.29650365020299,0.059541337648217,12.727236602721,12.76314050883
0.05,0.0010653973100991,-0.0010428626636679,0.27726579403207,0.0076328789211792,5,0.36511205,0.001990029637563,0.30692634031278,0.066758309304467,12.726431296444,12.763119082706
0.075,-0.00018592381711959,-0.0016971169535664,0.26030428896387,0.116166305794,5,0.399873709625,0.0034020683194958,0.32394651973068,0.077107440964539,12.726853556096,12.764836427417
0.1,-0.00096379570983455,-0.0018054410284168,0.23649877491317,0.16768014387632,5,0.42747446736725,0.0041874464364995,0.34776498563437,0.089679848987636,12.72732707888,12.76716561746
0.125,-0.0010078635264686,-0.0016851684325636,0.20579873262963,0.008048359840139,5,0.4910045140365,0.0043155380825041,0.37846529513901,0.10091755274521,12.727443276922,12.769741472396
0.15,-0.00084428169833368,-0.001466757293541,0.16837242737081,0.0089179089026422,5,0.53834138975958,0.0045884161507784,0.4158925951721,0.1105529797793,12.727482009552,12.772878237424
0.175,-0.00094344093884379,-0.0012368362054108,0.12449178230665,0.0061893174152962,5,0.58103038937293,0.0048388083666029,0.45977395462583,0.11956784762968,12.727714692947,12.776881144216
0.2,-0.001275831626016,-0.0010606509809349,0.07439986488796,0.00085393734966083,5,0.62291854721128,0.0052150061898853,0.50986728467569,0.12832757561483,12.728074324278,12.781726892542
0.225,-0.0015901006952518,-0.00095362471239876,0.018272199898875,0.00075910810017353,5,0.66618924570302,0.0055469996687898,0.56599593152199,0.13793027541423,12.72837224493,12.78728290914
0.25,-0.0017752812398373,-0.00088256071396021,-0.043768854145205,0.0057085961471184,5,0.71249991270016,0.0057453476608821,0.62803730262891,0.14768634707615,12.728553448841,12.793560657635
0.275,-0.001874895400674,-0.00081256352939204,-0.11167120550707,0.0131714997182,5,0.75547002004091,0.005867095707629,0.69593976313703,0.15912233342089,12.728673385282,12.800694672102
0.3,-0.0019308823876022,-0.00074511270725277,-0.18547867767577,0.019020546346344,5,0.79759297431549,0.0059547550260872,0.76974728736112,0.16898718396612,12.728760667785,12.808810063214
0.325,-0.0016523513721525,-0.00061248763071408,-0.26543822122445,0.033385880385131,5,0.83960611579435,0.0062632496573117,0.84970742601439,0.30793028943759,12.728657456808,12.817879316864
0.35,0.00012633106612393,-0.00081474451812322,-0.35168775370124,0.0021812156087087,5,0.88164350409947,0.0080533946415902,0.93597553409339,0.96358588388205,12.72725662974,12.826934094451
0.375,0.00094578194331484,-0.0018172849767117,-0.44337895458018,0.027452411059121,5,0.92344163022838,0.0093482255615314,1.0276758770902,1.5717273727095,12.725968292922,12.837387946242
0.4,-0.01152741777936,-0.006207717117177,-0.53956888057638,0.26877242005245,5,0.96436432342885,0.022571561211123,1.1247704622577,2.9161014717897,12.731689833994,12.856053603276
0.425,-0.044905819680485,-0.013413672151367,-0.64571006730129,0.54376778941363,5,1.0048898182861,0.056718940340828,1.2362693188474,3.9031774363708,12.750257060733,12.889576921285
0.45,-0.095333793883342,-0.020212744345991,-0.75845674143272,1.0014777313552,5,1.0451054060164,0.10760320082393,1.359966612644,4.3588101285542,12.781301810808,12.937260551879
0.475,-0.13616178146781,-0.02649486765432,-0.85225216179318,2.4924858791352,5,1.0849722683195,0.14891167021531,1.462455492646,5.9675090441348,12.805984790612,12.976470146746
0.5,-0.15843976893035,-0.034007963336625,-0.93311569842056,16.877408342981,5,1.1244180485782,0.17242241950393,1.5466675279378,10.970333329523,12.81663107851,13.000275819112
0.525,-0.1369943193285,-0.051380498796221,-0.96863780697572,0.73032845362346,5,1.163407473738,0.20002155530417,1.5916512193507,11.052787156674,12.789153848819,12.97919681466
0.55,-0.13072831569516,-0.068538900724534,-0.99555736362876,0.65424070173857,5,1.202021844898,0.2182882889549,1.6241832971918,11.712135399356,12.772673836864,12.967581038893
0.575,-0.1368993580365,-0.089143942592748,-1.0159268187087,2.3892296466926,5,1.2402654580607,0.23979757797079,1.6538070075304,12.878664730244,12.762691156442,12.961285078075
0.6,-0.1456836525733,-0.11317495864088,-1.0382335157605,1.024920972583,5,1.2781265081573,0.26538377664928,1.6877517021994,13.542357959135,12.752222895977,12.954888964716
0.625,-0.14744485031572,-0.13473800690733,-1.050692263162,15.270298525953,5,1.3155984306859,0.28701862973473,1.7127174237961,14.725973236499,12.738469982527,12.943554652137
0.65,-0.149382380075,-0.15365107665536,-1.054915340455,11.564317963824,5,1.3526874248147,0.30603068456481,1.7321928598807,15.361093973685,12.726707634356,12.932728963424
0.675,-0.15227923807375,-0.17173541509543,-1.0630575131601,6.2447638028557,5,1.3894077353236,0.32434557148993,1.7522360647003,15.855046113175,12.716228640315,12.923868212563
0.7,-0.15608506264634,-0.18915010682507,-1.0731407910027,2.1905769202953,5,1.4257605980662,0.34217127733054,1.7727160129611,16.342668440082,12.706886696374,12.916481772677
0.725,-0.15875239042929,-0.2062606012736,-1.0865402849604,0.62553517162336,5,1.4617466552273,0.35948842656979,1.7946119051808,16.83210947327,12.69695230998,12.909121366143
0.75,-0.16029676944615,-0.22422040665183,-1.1044181378137,1.973973302315,5,1.4973689637588,0.37751451088591,1.8200000389921,17.173630842181,12.685635355604,12.901233325405
0.775,-0.16187911142433,-0.24250127449374,-1.1266769797033,2.0877108214444,5,1.532632447175,0.39586373253669,1.848847048845,17.630100551866,12.674139528173,12.894004213922
0.8,-0.16503634646187,-0.26021713467199,-1.1551174921031,2.1211765913609,5,1.5675417815129,0.4138587272557,1.8825023987986,18.131704646305,12.664189502888,12.889487969575
0.825,-0.16513798790564,-0.27085884064473,-1.1719583161817,29.308180547074,5,1.6020997864736,0.42450091861807,1.9024239848962,20.099178516085,12.656921415467,12.885494325774
0.85,-0.16564183581014,-0.27922855850051,-1.1868286941878,7.0827028327898,5,1.6363095890246,0.43288578830676,1.9194954283541,21.18085046322,12.651515513852,12.882982247018
0.875,-0.16597206077292,-0.286307609957,-1.2049868785938,12.1504736817,5,1.6701747981813,0.4399725377767,1.9389875210835,22.696907843431,12.646876250172,12.881866524431
0.9,-0.16598125917746,-0.29100642659149,-1.219784042131,2.0421744750688,5,1.7036991300593,0.44467136341458,1.9545128233712,23.071564691059,12.64364589449,12.881517446508
0.925,-0.16349209947477,-0.29522929912569,-1.2380217497634,2.8451154960377,5,1.7368860665388,0.44957325778978,1.9733978054509,23.247272270165,12.638932724401,12.880393694854
0.95,-0.15754816566849,-0.30265532986906,-1.2578539554727,2.5188295953744,5,1.7697388578339,0.45908515989687,1.9953930927868,23.392968803957,12.629508807455,12.874986104383
0.975,-0.14874470345314,-0.31212615065411,-1.2814988909482,5.322144467909,5,1.8022608376778,0.47201564300152,2.0223426821522,23.571917406769,12.616603412611,12.866947647469
1,-0.13538692707972,-0.32110578413588,-1.291495114237,14.973989008537,5,1.8344553799165,0.48811110842223,2.0412896736587,24.478145035158,12.600734070586,12.853355827693
1.025,-0.12447283865842,-0.33096540808153,-1.3088680907491,6.0145664648111,5,1.8663258127731,0.50281925277893,2.0640525782033,25.12498033937,12.586030563259,12.842384229323
1.05,-0.11635877413283,-0.34165153016642,-1.3368800814431,3.8641490660012,5,1.8978753892196,0.51623682515021,2.0951122445084,25.355705086107,12.572787897828,12.835010174981
1.075,-0.10953851484014,-0.35006853852765,-1.3725740551956,3.6591797570459,5,1.9291073178196,0.52707019796631,2.1324140102684,25.405024098948,12.562046260125,12.831719920506
1.1,-0.096180324156072,-0.35572774894148,-1.3880391657722,23.071349462034,5,1.9600247990569,0.54157771053256,2.1536186693321,25.643486368341,12.548463620698,12.821589167494
1.125,-0.081022003667069,-0.3637172837477,-1.4014435131105,4.2228975706645,5,1.9906310075644,0.55871268489691,2.1753737577951,25.8072217814,12.5319727013,12.808212153924
1.15,-0.067388007727179,-0.3730388940026,-1.4195070221958,5.072366140873,5,2.0209290793281,0.57522868510983,2.1998496361962,26.145523788309,12.515669506945,12.796009187071
