Time,X,Y,Z,tau_environment,KSSS,K_s,journey_2,journey_3,power_sekibun,distance_2,distance_3
0,0,0,0.48196996247504,1.9149945342277e-16,5,0.247,0,0.48196996247504,0,12.727922061358,12.735746862276
0.025,0.001089297545132,1.9878417177533e-06,0.47765891182201,0.089314395916317,5,0.318295,0.0010892993589208,0.48641650392051,0.058215317049888,12.727153240686,12.734828136678
0.05,0.0016176386069602,0.0006563172371243,0.46730669265203,0.043908659980668,5,0.36511205,0.001930305444099,0.49680282824525,0.06463613939221,12.727242406069,12.734562099355
0.075,5.9669633072551e-06,0.0015037652650715,0.4503174363604,0.018016082624292,5,0.399873709625,0.0037511990837788,0.51388938679253,0.07481477672702,12.72898120946,12.735735355204
0.1,-0.00095444528235332,0.0017199130911468,0.42654967914007,0.022427492045603,5,0.42747446736725,0.0047356337257596,0.53767752238254,0.085948291519393,12.729813129806,12.735815078749
0.125,-0.0010283608699495,0.0016344321161403,0.39589331588829,0.0041533067200629,5,0.4910045140365,0.004848640412189,0.56833409391845,0.096986904720246,12.729804947549,12.734902704288
0.15,-0.00082629029390057,0.001408286751675,0.35851025274901,0.0035126655097996,5,0.53834138975958,0.0051519129687679,0.60571838719677,0.10629066345977,12.729502152592,12.733597195158
0.175,-0.00090313201643978,0.0011437782221724,0.3146732541045,0.0013715188689781,5,0.58103038937293,0.0054273569966618,0.64955625119093,0.11561951164573,12.729369446605,12.732428269486
0.2,-0.0012318187832493,0.0009267116071753,0.26461906202179,0.0094552924370469,5,0.62291854721128,0.0058212515333363,0.69961199309892,0.124256248401,12.729448374663,12.731508421171
0.225,-0.0015430097931056,0.00078338465837214,0.20851408638929,0.014720717772861,5,0.66618924570302,0.0061638627690957,0.75571801481836,0.13365797222729,12.729567081983,12.730741461101
0.25,-0.0017256218511121,0.00068559372863067,0.14647986266855,0.01391008480571,5,0.71249991270016,0.0063710106140497,0.81775258439747,0.14380619181626,12.729627069488,12.730109982563
0.275,-0.0041327338905846,0.018087963999171,0.099841155014123,9.1810984702064,5,0.75547002004091,0.02393906911246,0.86759037860105,0.48533822050282,12.743638288022,12.743800219295
0.3,-0.0064381884928627,0.04025575338879,0.055033282542334,4.6361357250585,5,0.79759297431549,0.046226419949777,0.91763507305304,0.58577710213924,12.760962069132,12.760976869708
