Time,X,Y,Z,tau_environment,KSSS,K_s,journey_2,journey_3,power_sekibun,distance_2,distance_3
0,0,0,0.44909030989943,0,0,0,0,0.44909030989943,0,12.727922061358,12.736116461568
0.025,-5.4990269553939e-05,-1.8251485889443e-09,0.44565104124919,0,0,0,5.4990269584228e-05,0.45253001813971,0.025657721988216,12.727960944119,12.736032430014
0.05,-0.00010985338651809,6.7165525423699e-09,0.43608042276827,0,0,0,0.00010985338721331,0.46210079386945,0.025661154430444,12.727999744419,12.735734118876
0.075,-0.00016459126499584,9.9749109051634e-09,0.42037845356183,0,0,0,0.00016459126578804,0.47780285848514,0.025664600506909,12.728038452543,12.735235326622
0.1,-0.00021920400011251,1.3208340534406e-08,0.39854513272378,0,0,0,0.00021920400100043,0.49963624762582,0.025668061092293,12.728077072276,12.734558713706
0.125,-0.00027369142774189,1.6496565241913e-08,0.37058046029091,0,0,0,0.00027369142872903,0.52760097314132,0.025671535747245,12.728115603558,12.733735790292
0.15,-0.0003280533617017,1.9796838551982e-08,0.33648443646726,0,0,0,0.00032805336278902,0.56169704030166,0.025675024508042,12.728154046227,12.732806926214
0.175,-0.00038228961441694,2.3098604433121e-08,0.29625706148229,0,0,0,0.00038228961560476,0.60192445184843,0.025678527341177,12.72819240014,12.731821357819
0.2,-0.0004363999986176,2.6400177792556e-08,0.2498983355692,0,0,0,0.00043639999990615,0.64828320934061,0.025682044325611,12.728230665164,12.730837194157
0.225,-0.00049038432746178,2.9701319399935e-08,0.19740825896199,0,0,0,0.00049038432885126,0.70077331370836,0.025685575361821,12.728268841166,12.72992142147
0.25,-0.00054424241454239,3.3001997603276e-08,0.13878683189508,0,0,0,0.00054424241603301,0.75939476551618,0.025689120591741,12.728306928013,12.72914990455
0.275,-0.00059797407388862,3.6302208731655e-08,0.074034054603203,0,0,0,0.00059797407548059,0.82414756510123,0.025692680025526,12.728344925572,12.728607383329
0.3,-0.00065157911996619,3.9601952922821e-08,0.0031499273214777,0,0,0,0.00065157912165971,0.89503171265195,0.12002532637931,12.728382833713,12.728387462852
0.325,0.018466293979283,0.0018396776954224,0.0044212505100298,0,0,0,0.019857758860326,0.9142799230312,0.53697873828595,12.716173374696,12.716179157134
0.35,0.039052077537486,0.0014960834968414,0.0026957022012994,0,0,0,0.040446409658241,0.93494075696026,0.57455275978367,12.701398324999,12.701402583881
0.375,0.054807499974424,0.0010235432134426,0.013259410743689,0,0,0,0.056208916771191,0.95391570277453,0.62913084566392,12.689952469887,12.689969788008
0.4,0.066584335084709,0.0005937442296407,0.020618536747639,0,0,0,0.067993592090491,0.96780941746583,0.64465690816387,12.681348634543,12.681380265915
0.425,0.077140645855199,0.00019807867642298,0.022749223961299,0,0,0,0.078557315312592,0.9785858768248,0.66377909651875,12.673633437545,12.673670029114
0.45,0.086473123057845,-0.00014450783306155,0.019711105424237,0,0,0,0.087896078413474,0.98840639923961,0.6852686766773,12.666821237621,12.666850908681
0.475,0.094607610127841,-0.00041980102558639,0.011436565336882,0,0,0,0.096035222486027,1.0000130214826,0.70859197805767,12.66090270776,12.660917178414
0.5,0.10094252903059,-0.00063154157261825,0.0041926014069043,0,0,0,0.10237367904608,1.0096385627652,0.73811213723502,12.65629710943,12.656302702205
0.525,0.10151708251058,-0.0010312862281055,0.0029279034641374,0,0,0,0.10307361296508,1.0110840275269,0.99849611745147,12.65560888082,12.655613348082
0.55,0.10094434440028,-0.0010790353501335,0.0032688581651838,0,0,0,0.10364833804862,1.0117522782506,1.0356997552586,12.65597764258,12.655982400773
